entry_time,exit_time,side,entry,exit,sl,tp,R,net_R,reason,hold_bars
2025-10-07 23:35:00,2025-10-08 02:20:00,S,0.012208,0.012285122500772978,0.012285122500772978,0.012015193748067556,-1.0,-1.174,sl,33
2025-10-08 03:25:00,2025-10-08 11:25:00,S,0.012121,0.012177,0.012298983793471975,0.011676040516320062,-0.315,-0.39,time,96
2025-10-08 17:20:00,2025-10-09 01:20:00,L,0.012365,0.012252,0.012170771285782266,0.012850571785544333,-0.582,-0.652,time,96
2025-10-09 01:35:00,2025-10-09 08:15:00,S,0.012219,0.012002844354719149,0.012305462258112342,0.012002844354719149,2.5,2.345,tp,80
2025-10-09 08:20:00,2025-10-09 16:20:00,S,0.01202,0.011823,0.012137156386412032,0.011727109033969917,1.682,1.569,time,96
2025-10-09 17:00:00,2025-10-09 20:00:00,S,0.011748,0.011910795093234863,0.011910795093234863,0.011341012266912844,-1.0,-1.079,sl,36
2025-10-10 01:45:00,2025-10-10 03:25:00,S,0.011968,0.012034994985212624,0.012034994985212624,0.01180051253696844,-1.0,-1.197,sl,20
2025-10-10 06:55:00,2025-10-10 14:55:00,S,0.011997,0.011879,0.01213289822686869,0.011657254432828277,0.868,0.771,time,96
2025-10-10 15:00:00,2025-10-10 19:25:00,S,0.011879,0.011313260379842337,0.012105295848063066,0.011313260379842337,2.5,2.442,tp,53
2025-10-10 19:30:00,2025-10-10 21:10:00,S,0.011208,0.01040709728925893,0.011528361084296427,0.01040709728925893,2.5,2.462,tp,20
2025-10-10 21:15:00,2025-10-10 21:20:00,S,0.010131,0.006832229471538817,0.011450508211384472,0.006832229471538817,2.5,2.492,tp,1
2025-10-10 21:25:00,2025-10-11 05:25:00,S,0.007133,0.010141,0.011492643945439893,-0.0037661098635997344,-0.69,-0.692,time,96
2025-10-11 12:35:00,2025-10-11 19:15:00,S,0.010352,0.010129907118869085,0.010440837152452366,0.010129907118869085,2.5,2.372,tp,80
2025-10-11 19:20:00,2025-10-11 21:05:00,S,0.010127,0.009598155162338614,0.010338537935064555,0.009598155162338614,2.5,2.447,tp,21
2025-10-11 21:10:00,2025-10-11 22:05:00,S,0.009588,0.009907024773244066,0.009907024773244066,0.008790438066889832,-1.0,-1.033,sl,11
2025-10-12 09:05:00,2025-10-12 12:20:00,S,0.009952,0.01008552200001355,0.01008552200001355,0.009618194999966129,-1.0,-1.082,sl,39
2025-10-12 13:35:00,2025-10-12 14:45:00,S,0.009979,0.010110057630713657,0.010110057630713657,0.009651355923215858,-1.0,-1.084,sl,14
2025-10-12 15:10:00,2025-10-12 23:10:00,L,0.010424,0.010653,0.009991914011627178,0.011504214970932052,0.53,0.503,time,96
2025-10-13 07:05:00,2025-10-13 11:25:00,L,0.010774,0.010566984279489164,0.010566984279489164,0.011291539301277092,-1.0,-1.057,sl,52
2025-10-13 13:35:00,2025-10-13 21:35:00,L,0.010925,0.011253,0.010748827820829211,0.011365430447926976,1.862,1.794,time,96
2025-10-14 04:15:00,2025-10-14 05:35:00,S,0.01085,0.010666867032865637,0.010923253186853745,0.010666867032865637,2.5,2.337,tp,16
2025-10-14 05:40:00,2025-10-14 13:40:00,S,0.01063,0.010306,0.01084216179321848,0.010099595516953802,1.527,1.472,time,96
2025-10-15 02:30:00,2025-10-15 03:45:00,L,0.010774,0.010626271693963081,0.010626271693963081,0.0111433207650923,-1.0,-1.08,sl,15
2025-10-15 03:50:00,2025-10-15 05:00:00,S,0.010658,0.010752882580901273,0.010752882580901273,0.01042079354774682,-1.0,-1.124,sl,14
2025-10-15 08:20:00,2025-10-15 09:30:00,L,0.010747,0.010683461698089404,0.010683461698089404,0.010905845754776489,-1.0,-1.186,sl,14
2025-10-15 10:05:00,2025-10-15 13:45:00,S,0.010678,0.010461312216672009,0.010764675113331196,0.010461312216672009,2.5,2.364,tp,44
2025-10-15 13:50:00,2025-10-15 14:10:00,S,0.010433,0.010595243149334226,0.010595243149334226,0.010027392126664432,-1.0,-1.071,sl,4
2025-10-15 15:55:00,2025-10-15 23:55:00,S,0.010371,0.010319,0.010507903956415448,0.010028740108961381,0.38,0.296,time,96
2025-10-16 09:05:00,2025-10-16 09:35:00,S,0.010255,0.01003362487104284,0.010343550051582865,0.01003362487104284,2.5,2.373,tp,6
2025-10-16 09:40:00,2025-10-16 09:45:00,S,0.010099,0.01032568187433261,0.01032568187433261,0.009532295314168477,-1.0,-1.049,sl,1
2025-10-16 14:10:00,2025-10-16 19:30:00,S,0.010329,0.009919681318164895,0.010492727472734041,0.009919681318164895,2.5,2.431,tp,64
2025-10-16 19:35:00,2025-10-17 03:35:00,S,0.009942,0.010057,0.010141816241783836,0.00944245939554041,-0.576,-0.63,time,96
2025-10-17 05:45:00,2025-10-17 06:45:00,S,0.009947,0.009646125925084566,0.010067349629966173,0.009646125925084566,2.5,2.409,tp,12
2025-10-17 06:50:00,2025-10-17 14:50:00,S,0.009636,0.009614,0.009958999757940228,0.008828500605149434,0.068,0.035,time,96
2025-10-18 04:45:00,2025-10-18 07:00:00,S,0.009802,0.009873583403320403,0.009873583403320403,0.009623041491698993,-1.0,-1.151,sl,27
2025-10-18 13:20:00,2025-10-18 17:55:00,S,0.009801,0.00990613423490078,0.00990613423490078,0.009538164412748053,-1.0,-1.103,sl,55
2025-10-18 18:00:00,2025-10-19 02:00:00,L,0.009902,0.009888,0.009774583994642894,0.010220540013392763,-0.11,-0.195,time,96
2025-10-19 03:20:00,2025-10-19 05:45:00,L,0.009915,0.009855350815132944,0.009855350815132944,0.010064122962167639,-1.0,-1.183,sl,29
2025-10-19 08:30:00,2025-10-19 09:45:00,S,0.009871,0.009963069182675739,0.009963069182675739,0.009640827043310651,-1.0,-1.118,sl,15
2025-10-19 09:50:00,2025-10-19 17:50:00,L,0.009987,0.010096,0.009778416800757195,0.01050845799810701,0.523,0.47,time,96
2025-10-20 03:45:00,2025-10-20 05:50:00,L,0.010076,0.01024742237031757,0.010007431051872972,0.01024742237031757,2.5,2.338,tp,25
2025-10-20 05:55:00,2025-10-20 13:55:00,L,0.010259,0.010255,0.010178737602049622,0.010459655994875947,-0.05,-0.19,time,96
2025-10-20 19:55:00,2025-10-21 01:00:00,L,0.010187,0.010095787896625576,0.010095787896625576,0.01041503025843606,-1.0,-1.123,sl,61
2025-10-21 01:05:00,2025-10-21 04:00:00,S,0.010117,0.009942147979182699,0.01018694080832692,0.009942147979182699,2.5,2.341,tp,35
2025-10-21 04:05:00,2025-10-21 12:05:00,S,0.009958,0.009983,0.010056667988902942,0.009711330027742644,-0.253,-0.364,time,96
2025-10-21 14:10:00,2025-10-21 15:20:00,L,0.010115,0.010491226791167995,0.009964509283532803,0.010491226791167995,2.5,2.426,tp,14
